timestamp_transaction, transaction_amount($) , revenue($) ,timestamp_on_account_balance,account_number, account_balance($) ,branch_name,branch_location,foot_traffic,account_type,account_count,loan_type, loan_amount($) ,timestamp_on_satisfaction_rating,satisfaction_rating,investment_product, return_on_investment($) ,location_customer,customer_count,timestamp_ATM_transaction,ATM_location,transaction_count,Timestamp_on_ATM_transaction,metric_compliance_security_metric,metric_value
7/20/2019," 5,564.92 "," 5,672.30 ",2/14/2020,5.04838E+15," 62,440.02 ",37021 Crowley Road,Dawung,717,Checking†,1,Payday†," 797,372.22 ",†Outstanding,†Outstanding,n/a," 42,496.53 ",Machagai,71,7/26/2017,Calibutbut,38,5/2/2021,,
1/8/2019, 272.76 ," 6,407.50 ",3/22/2022,5.04837E+15," 35,893.50 ",11534 Rutledge Center,Cincinnati,406,Checking†,2,Payday†," 589,420.31 ",†Outstanding,†Outstanding,Consumer Non-Durables," 11,746.31 ",Castanheiro do Sul,58,10/1/2018,Donnacona,15,6/20/2018,,
6/22/2018," 8,581.76 "," 3,657.62 ",3/8/2018,5.10875E+15," 24,647.75 ",82 Granby Way,Concepcion,277,Checking†,3,Payday†," 398,356.01 ",†Outstanding,†Outstanding,n/a," 14,596.69 ",Dongshi,82,7/11/2022,Shreveport,47,2/27/2021,,
2/2/2017," 8,055.83 "," 4,469.37 ",11/21/2019,5.04837E+15," 37,266.06 ",1 Longview Terrace,Tuupovaara,612,Checking†,2,Payday†," 529,365.57 ",†Outstanding,†Outstanding,n/a," 83,762.84 ",Itatuba,51,8/12/2022,Oeri‚Äôu,6,8/12/2020,,
5/18/2019, 561.83 ," 6,536.03 ",8/2/2019,5.04838E+15," 65,071.10 ",1480 Schlimgen Street,Subottsi,1522,Checking†,1,Payday†," 773,996.53 ",†Outstanding,†Outstanding,Capital Goods," 6,943.75 ",Straszyn,44,12/19/2019,G√∂teborg,22,1/15/2022,,
10/8/2020," 9,550.38 "," 6,418.24 ",6/7/2018,5.10875E+15," 44,097.84 ",6534 Bartelt Parkway,Suyang,887,Checking†,3,Payday†," 151,280.46 ",†Outstanding,†Outstanding,Consumer Services," 53,583.18 ",Lugovoy,47,7/12/2021,Orange,47,4/16/2018,,
1/14/2022," 8,832.19 "," 3,389.65 ",12/22/2021,5.04838E+15," 75,070.04 ",53958 High Crossing Street,Caohezhang,1743,Checking†,2,Payday†," 742,410.62 ",†Outstanding,†Outstanding,Energy," 2,920.70 ",Reykjanesb√¶r,64,4/1/2022,Wates,44,11/24/2022,,
8/14/2019," 8,319.10 ", 414.75 ,12/9/2022,5.04837E+15," 24,404.47 ",3342 Havey Place,Calhetas,1157,Checking†,1,Payday†," 363,556.08 ",†Outstanding,†Outstanding,Health Care," 78,928.74 ",Shuitai,50,12/22/2016,Glugur Krajan,39,2/20/2022,,
9/20/2018," 7,022.35 "," 2,266.44 ",2/17/2020,5.04837E+15," 35,182.87 ",8479 Texas Trail,Sandakan,1150,Checking†,2,Payday†," 419,782.54 ",†Outstanding,†Outstanding,Health Care," 30,162.32 ",B√¨nh Th·ªßy,6,11/16/2016,Fos-sur-Mer,14,1/19/2020,,
4/18/2018," 8,122.69 "," 3,616.41 ",6/25/2019,5.04838E+15," 48,333.47 ",1217 Mosinee Point,Bual,348,Checking†,3,Payday†," 744,535.46 ",†Outstanding,†Outstanding,Basic Industries," 96,560.35 ",Metz,100,3/11/2018,Montpellier,1,12/1/2021,,
4/29/2020, 162.44 ," 1,241.48 ",5/11/2021,5.10876E+15," 22,397.02 ",0 Vidon Terrace,As S≈´q al Jadƒ´d,7,Checking†,3,Payday†," 170,136.88 ",†Outstanding,†Outstanding,Health Care," 32,070.84 ",Bueng Kum,71,7/7/2018,Sanshengyuan,5,1/13/2020,,
9/26/2019," 5,311.62 "," 6,321.84 ",1/14/2022,5.10876E+15," 70,013.71 ",5 Sauthoff Place,Manorhamilton,849,Checking†,4,Payday†," 994,661.96 ",†Outstanding,†Outstanding,n/a," 80,617.48 ",Shuiyang,95,11/24/2021,Cibangban Girang,12,3/3/2021,,
3/11/2021," 7,708.38 "," 9,051.07 ",1/1/2021,5.10875E+15," 7,119.14 ",1597 Killdeer Park,Ngembel,61,Checking†,4,Payday†," 323,349.96 ",†Outstanding,†Outstanding,Health Care," 65,914.15 ",Suwangi Utara,7,4/11/2022,Shuangxiqiao,50,4/16/2018,,
8/1/2018," 1,651.44 "," 5,845.83 ",12/29/2021,5.10876E+15," 55,763.56 ",2283 Waywood Pass,Bandung,1728,Checking†,5,Payday†," 195,829.03 ",†Outstanding,†Outstanding,n/a," 58,990.59 ",Michurinskoye,59,2/1/2018,Braunschweig,35,6/2/2018,,
5/13/2022," 1,269.08 "," 1,426.60 ",7/3/2019,5.04838E+15," 66,152.56 ",662 High Crossing Road,Debar,1739,Checking†,3,Payday†," 114,806.97 ",†Outstanding,†Outstanding,Capital Goods," 70,455.00 ",Luofang,23,3/1/2017,Angers,50,6/1/2022,,
6/15/2021," 6,934.95 ", 542.92 ,6/5/2018,5.04838E+15," 14,841.31 ",78 Nevada Way,Boulogne-Billancourt,722,Checking†,1,Payday†," 998,290.74 ",†Outstanding,†Outstanding,Capital Goods," 76,021.06 ",Madƒ´nat Sittah Ukt≈´bar,67,12/9/2020,≈ÅƒÖka Prudnicka,11,5/10/2020,,
6/28/2019, 458.45 , 293.31 ,5/13/2018,5.10876E+15," 52,238.67 ",39 8th Drive,S√§vedalen,1938,Checking†,5,Payday†," 409,058.93 ",†Outstanding,†Outstanding,Capital Goods," 76,282.36 ",Laugar,32,7/26/2022,Huanghuai,32,10/7/2019,,
4/18/2019," 8,365.18 ", 877.61 ,10/7/2021,5.10876E+15," 16,404.26 ",4550 Carey Point,El Hamma,1464,Checking†,4,Payday†," 318,212.89 ",†Outstanding,†Outstanding,n/a," 28,547.02 ",Marina,61,7/1/2016,Naranjos,44,9/3/2020,,
6/17/2018," 3,452.15 "," 2,120.05 ",6/4/2021,5.10876E+15," 27,715.60 ",37 Erie Avenue,Mentaras,872,Checking†,5,Payday†," 693,684.28 ",†Outstanding,†Outstanding,Finance," 13,938.78 ",Chonghe,74,8/21/2020,Sasnovy Bor,18,6/14/2018,,
3/26/2022, 168.96 ," 9,565.47 ",9/10/2022,5.04837E+15," 20,665.12 ",19696 Sage Point,Est√¢ncia Velha,1026,Checking†,3,Payday†," 499,848.87 ",†Outstanding,†Outstanding,Capital Goods," 44,637.45 ",Santa Rosa,75,3/24/2016,Sawangan,22,1/22/2021,,
11/17/2019," 5,787.59 ", 154.92 ,10/10/2022,5.10876E+15," 86,107.66 ",8 Merrick Plaza,Kalininskiy,1467,Checking†,3,Payday†," 632,962.79 ",†Outstanding,†Outstanding,Technology," 99,045.50 ",Tournon-sur-Rh√¥ne,34,3/27/2016,Qitao,14,6/3/2021,,
10/12/2022," 4,713.60 "," 4,028.17 ",10/15/2022,5.10875E+15," 93,170.01 ",135 Talisman Parkway,Zopilotepe,1865,Checking†,2,Payday†," 957,252.80 ",†Outstanding,†Outstanding,n/a," 17,104.26 ",Ban Pong,4,3/15/2018,Kibre Mengist,20,2/1/2021,,
4/30/2019," 5,425.48 "," 8,198.38 ",6/13/2019,5.10875E+15," 18,337.18 ",73093 Sundown Plaza,Spitsevka,1974,Checking†,5,Payday†," 993,252.34 ",†Outstanding,†Outstanding,n/a," 29,673.35 ",Maao,99,12/25/2018,Zerok-Alakadari,12,5/27/2019,,
6/1/2022," 3,532.88 ", 156.27 ,1/19/2020,5.10875E+15," 12,384.55 ",73936 Coolidge Place,Dubr√©ka,1790,Checking†,2,Payday†," 535,052.42 ",†Outstanding,†Outstanding,Technology," 49,985.51 ",Mahalapye,18,10/21/2016,Gua√≠ba,29,1/5/2020,,
3/31/2022," 2,004.13 ", 108.01 ,4/4/2018,5.10876E+15," 77,683.76 ",65 Messerschmidt Street,Tola,510,Checking†,3,Payday†," 444,270.08 ",†Outstanding,†Outstanding,Public Utilities," 50,667.37 ",GhƒÅro,70,4/17/2016,Lubie≈Ñ Kujawski,44,2/7/2020,,
12/14/2018," 1,428.84 "," 9,855.00 ",7/2/2021,5.04837E+15," 55,619.79 ",924 Kipling Pass,Montgomery,1418,Checking†,2,Payday†," 765,752.72 ",†Outstanding,†Outstanding,Health Care," 52,189.73 ",Lemery,14,4/29/2017,Colares,21,2/14/2022,,
12/2/2021," 3,260.31 "," 7,239.28 ",9/2/2022,5.10875E+15," 43,480.15 ",19 Autumn Leaf Parkway,Jauja,1101,Checking†,5,Payday†," 849,116.03 ",†Outstanding,†Outstanding,n/a," 70,274.10 ",Xiangcheng,40,3/21/2021,Nova Petr√≥polis,6,1/16/2018,,
6/17/2019," 3,618.71 "," 4,817.67 ",3/3/2020,5.04838E+15," 2,584.46 ",358 Portage Pass,‚ÄòAqrah,424,Checking†,4,Payday†," 265,755.53 ",†Outstanding,†Outstanding,Capital Goods," 93,406.10 ",Huangqi,12,1/8/2021,Santa Monica,27,1/10/2022,,
12/19/2019," 5,069.87 "," 5,441.53 ",6/9/2018,5.04838E+15," 20,070.97 ",76 Ramsey Avenue,Singosari,606,Checking†,1,Payday†," 858,847.00 ",†Outstanding,†Outstanding,Consumer Services," 18,899.25 ",Ban Huai Thalaeng,87,4/22/2016,Villa de Soto,31,7/22/2019,,
12/15/2019," 6,211.94 "," 1,026.63 ",7/12/2020,5.10875E+15," 98,883.14 ",5182 Dwight Court,Concei√ß√£o do Coit√©,1844,Checking†,5,Payday†," 667,654.12 ",†Outstanding,†Outstanding,Capital Goods," 22,599.36 ",Balekersukamaju,87,11/5/2016,Junbu,39,4/29/2018,,
3/2/2020, 326.22 ," 2,634.35 ",10/8/2021,5.10875E+15," 47,360.21 ",6 Reindahl Crossing,Tr≈≠n,1195,Checking†,3,Payday†," 301,644.19 ",†Outstanding,†Outstanding,n/a," 2,931.43 ",Xiangzikou,42,8/8/2018,Santa Rosa,34,12/21/2018,,
5/27/2020," 7,419.15 "," 2,651.17 ",3/30/2019,5.10876E+15," 85,952.63 ",84 Pepper Wood Junction,Montes Velhos,794,Checking†,4,Payday†," 395,132.17 ",†Outstanding,†Outstanding,Energy," 75,067.05 ",Cisek,76,12/23/2018,Jiangkou,50,6/14/2020,,
9/5/2021," 4,872.41 "," 4,414.01 ",10/27/2021,5.04838E+15," 17,491.83 ",83605 Comanche Parkway,Ni√±os Heroes,866,Checking†,1,Payday†," 351,530.28 ",†Outstanding,†Outstanding,Capital Goods," 29,328.55 ",Al WardƒÅnƒ´n,58,12/2/2018,Kirs,47,9/4/2021,,
3/5/2021," 3,694.17 ", 298.26 ,4/5/2021,5.10875E+15," 17,728.25 ",1 Moland Parkway,Kopstal,1596,Checking†,3,Payday†," 338,571.51 ",†Outstanding,†Outstanding,Consumer Services," 55,979.93 ",Az Zulfi,62,12/17/2021,Baiyan,5,5/4/2018,,
7/3/2018," 3,241.54 "," 3,286.05 ",2/3/2020,5.04837E+15," 76,137.02 ",8 Surrey Parkway,Pretoria,1471,Checking†,3,Payday†," 950,170.86 ",†Outstanding,†Outstanding,n/a," 54,775.77 ",Septfontaines,67,12/13/2018,Qingsong,5,5/30/2020,,
8/11/2018," 2,004.58 "," 8,339.45 ",1/12/2021,5.04837E+15," 65,886.52 ",96 Kedzie Terrace,San Isidro,1275,Checking†,5,Payday†," 519,943.66 ",†Outstanding,†Outstanding,Health Care," 39,828.32 ",Zhayang,95,7/29/2020,Kamogatach≈ç-kamogata,24,4/12/2022,,
1/31/2018," 1,104.53 "," 3,327.29 ",1/5/2019,5.10876E+15," 96,094.29 ",36178 Moose Way,Chiang Mai,1406,Checking†,1,Payday†," 330,906.43 ",†Outstanding,†Outstanding,Finance," 99,392.61 ",Gowurdak,4,10/13/2020,Bilice,16,10/7/2021,,
2/9/2021," 1,882.67 ", 294.96 ,2/26/2018,5.04837E+15," 92,668.10 ",580 Northridge Junction,Mingelchaur,828,Checking†,1,Payday†," 681,064.47 ",†Outstanding,†Outstanding,n/a," 57,464.88 ",Th·ªã Tr·∫•n Qu·∫ø,75,1/10/2017,Changtang,26,8/19/2018,,
7/22/2022," 7,968.68 "," 5,055.87 ",4/14/2018,5.04838E+15," 33,858.09 ",92 Eastlawn Place,Fushan,1765,Checking†,3,Payday†," 974,640.68 ",†Outstanding,†Outstanding,Consumer Services," 81,371.94 ",Gubo,95,3/20/2018,Virginia,3,5/4/2022,,
8/27/2022," 7,774.97 "," 1,116.34 ",8/6/2020,5.10875E+15," 25,370.02 ",46373 Brickson Park Plaza,Mar del Plata,1802,Checking†,3,Payday†," 572,273.59 ",†Outstanding,†Outstanding,Technology," 32,889.06 ",Adolfo Ruiz Cortines,46,3/22/2018,Tetovo,36,12/24/2020,,
5/12/2021," 3,975.10 "," 7,505.09 ",5/30/2022,5.10876E+15," 4,253.78 ",1 Dayton Pass,Dalovice,1961,Checking†,5,Payday†," 837,979.94 ",†Outstanding,†Outstanding,Finance," 33,951.09 ",Shidu,23,12/24/2020,Duru,17,9/26/2018,,
8/12/2017," 8,347.76 "," 1,074.47 ",4/6/2018,5.10876E+15," 37,999.99 ",8 3rd Plaza,Simpangpasir,239,Checking†,5,Payday†," 949,149.43 ",†Outstanding,†Outstanding,n/a," 93,585.52 ",Baffa,28,11/30/2021,Jambu,30,12/15/2021,,
1/14/2021," 6,673.27 ", 50.25 ,7/23/2018,5.04837E+15," 75,315.97 ",9 Brickson Park Drive,Jaworzyna ≈ölƒÖska,1707,Checking†,4,Payday†," 123,806.66 ",†Outstanding,†Outstanding,n/a," 6,809.79 ",Neepawa,77,7/4/2021,Ukhta,20,5/7/2019,,
2/7/2020," 5,378.76 "," 6,703.79 ",9/5/2020,5.04837E+15," 39,757.97 ",8604 Corscot Road,Bektemir,1191,Checking†,5,Payday†," 193,345.37 ",†Outstanding,†Outstanding,Miscellaneous," 37,021.43 ",Chandra,95,3/20/2020,Sumisip,33,9/1/2022,,
6/20/2022," 7,626.28 "," 5,213.41 ",12/6/2022,5.10876E+15," 21,427.67 ",339 Butterfield Circle,Casa Quemada,81,Checking†,2,Payday†," 663,338.32 ",†Outstanding,†Outstanding,n/a," 67,923.85 ",Liverpool,29,9/4/2022,Long Loreh,43,10/8/2022,,
5/13/2017," 6,373.95 "," 9,070.92 ",9/21/2021,5.04837E+15," 37,014.53 ",0868 Hoffman Crossing,Paris 15,663,Checking†,1,Payday†," 886,426.75 ",†Outstanding,†Outstanding,Technology," 58,035.67 ",Stockholm,51,12/5/2020,Banjar Yehsatang,18,2/24/2019,,
6/25/2017," 7,420.60 "," 5,244.01 ",8/26/2020,5.04838E+15," 54,219.47 ",47315 Pleasure Place,Cheyenne,1879,Checking†,5,Payday†," 737,533.21 ",†Outstanding,†Outstanding,Technology," 80,515.70 ",Rosso,73,1/16/2017,Karangasem,6,7/12/2022,,
7/15/2019," 3,826.22 "," 4,548.86 ",7/22/2020,5.04838E+15," 66,606.30 ",216 Morrow Pass,G√∂teborg,741,Checking†,4,Payday†," 878,627.28 ",†Outstanding,†Outstanding,Consumer Non-Durables, 42.35 ,Chichibu,39,12/21/2018,Miringa,12,4/8/2022,,
2/26/2018," 9,943.97 ", 51.38 ,7/22/2019,5.04837E+15," 54,533.17 ",8962 Barby Terrace,Sergeyevka,682,Checking†,2,Payday†," 487,402.49 ",†Outstanding,†Outstanding,n/a," 54,831.36 ",Laoqiao,84,12/28/2021,Cimanggu,28,4/10/2021,,
12/10/2022," 2,330.96 "," 3,526.39 ",1/18/2022,5.04838E+15," 92,504.11 ",420 Alpine Lane,Kaliterus,302,Checking†,2,Payday†," 498,449.78 ",†Outstanding,†Outstanding,Energy," 27,366.52 ",Hushan,97,10/9/2019,Sheffield,11,1/20/2019,,
10/7/2022, 184.67 ," 9,666.10 ",12/14/2020,5.10875E+15," 79,188.69 ",88665 Arkansas Alley,Nauchnyy Gorodok,184,Checking†,5,Payday†," 147,912.26 ",†Outstanding,†Outstanding,n/a," 29,153.38 ",Shirokovskiy,96,8/7/2021,S√£o Miguel,41,11/24/2019,,
6/7/2021," 1,060.18 "," 4,070.63 ",12/8/2020,5.10876E+15," 6,495.48 ",1680 Atwood Circle,Saint-Quentin-en-Yvelines,1623,Checking†,4,Payday†," 294,680.33 ",†Outstanding,†Outstanding,Finance," 94,506.03 ",EsfarƒÅyen,56,8/26/2021,Vaggeryd,26,12/3/2021,,
2/27/2019," 1,238.14 "," 3,442.00 ",5/28/2022,5.10875E+15," 79,297.12 ",352 Westport Pass,Momanalu,1548,Checking†,1,Payday†," 945,434.12 ",†Outstanding,†Outstanding,Health Care," 75,810.30 ",Kingsey Falls,69,8/8/2020,Huaquirca,20,3/21/2021,,
4/23/2017," 7,334.27 "," 8,968.72 ",5/11/2021,5.04837E+15," 66,471.18 ",61844 Independence Circle,Quitilipi,1554,Checking†,2,Payday†," 891,369.77 ",†Outstanding,†Outstanding,Consumer Services," 87,003.12 ",Redakodi,79,10/25/2019,Esperantina,30,12/4/2022,,
6/2/2021," 8,756.71 ", 870.36 ,12/6/2020,5.04837E+15," 3,064.89 ",67 Westerfield Park,SmƒÅrde,768,Checking†,2,Payday†," 483,429.81 ",†Outstanding,†Outstanding,Consumer Services," 35,392.76 ",Seogeom-ri,28,1/1/2017,Pale,50,8/24/2018,,
2/8/2022," 3,290.19 "," 5,257.53 ",2/5/2021,5.10875E+15," 69,003.05 ",55506 Bluejay Park,Drosi√°,492,Checking†,1,Payday†," 649,827.35 ",†Outstanding,†Outstanding,Public Utilities," 38,313.93 ",Gryf√≥w ≈ölƒÖski,75,7/12/2016,Denyshi,5,7/21/2019,,
9/24/2018," 3,633.32 "," 1,686.48 ",9/14/2020,5.04838E+15," 24,140.97 ",907 Graceland Lane,Krynice,618,Checking†,4,Payday†," 510,939.81 ",†Outstanding,†Outstanding,Consumer Services," 20,555.70 ",Partizan,85,11/5/2018,Vichuga,5,2/17/2021,,
6/15/2017," 5,520.81 "," 9,213.67 ",11/25/2019,5.04837E+15," 71,277.01 ",3948 Montana Parkway,Jiangchuan,306,Checking†,4,Payday†," 250,686.10 ",†Outstanding,†Outstanding,Consumer Services," 79,719.28 ",Jinluo,57,1/27/2017,Mosteiro,16,7/8/2022,,
5/26/2018," 1,403.01 "," 7,226.00 ",1/8/2022,5.04837E+15," 16,811.87 ",50 Claremont Point,Reda,405,Checking†,1,Title†," 845,603.58 ",†Outstanding,†Outstanding,Health Care," 72,662.84 ",Pasonobenu,36,3/16/2019,Dashtobod,16,1/29/2022,,
4/13/2022," 1,356.96 "," 2,758.51 ",2/3/2020,5.10876E+15," 8,032.48 ",6 Sloan Way,Tupesy,1200,Checking†,1,Title†," 692,271.19 ",†Outstanding,†Outstanding,Basic Industries," 75,006.33 ",Akademija (Kaunas),88,1/20/2020,Papel√≥n,9,7/27/2020,,
12/25/2021," 2,331.67 "," 8,852.69 ",2/21/2018,5.04837E+15," 50,756.85 ",62016 Miller Plaza,Santiago de Chuco,620,Checking†,4,Title†," 303,121.11 ",†Outstanding,†Outstanding,Consumer Services," 40,353.35 ",Osapsio,51,8/17/2016,Xintun,32,11/6/2019,,
10/20/2021," 8,944.96 "," 7,536.11 ",5/9/2020,5.10875E+15," 45,770.93 ",1 Schlimgen Place,Jiangxi,1846,Checking†,3,Title†," 799,360.98 ",†Outstanding,†Outstanding,Energy," 34,193.59 ",Algueir√£o,8,12/3/2021,Klimavichy,50,1/16/2020,,
3/18/2017," 4,856.84 ", 639.49 ,8/14/2022,5.04838E+15," 94,242.73 ",20 Express Terrace,Solnechnogorsk,1493,Checking†,3,Title†," 949,725.77 ",†Outstanding,†Outstanding,Energy," 93,553.43 ",Beidong,16,9/14/2021,Changma,34,10/10/2022,,
4/24/2022, 870.88 ," 1,298.97 ",8/15/2019,5.04838E+15," 2,087.44 ",9605 Riverside Center,Novohrad-Volyns‚Äôkyy,629,Checking†,3,Title†," 539,996.28 ",†Outstanding,†Outstanding,n/a," 86,623.02 ",Tomioka,10,3/13/2020,Cangkeuteuk Sabrang,2,6/26/2022,,
11/14/2020," 2,622.36 "," 7,538.07 ",5/12/2020,5.04837E+15," 96,365.51 ",1 Thackeray Junction,Guanxi,620,Checking†,5,Title†," 126,447.47 ",†Outstanding,†Outstanding,Consumer Non-Durables," 73,219.77 ",Guancheng,22,6/8/2016,Pulap,31,10/28/2020,,
6/18/2019," 5,527.23 "," 1,320.76 ",9/1/2022,5.04838E+15," 42,218.76 ",34 Carey Place,Dzhalilabad,1112,Checking†,4,Title†," 302,571.52 ",†Outstanding,†Outstanding,n/a," 77,805.52 ",Cipari Satu,15,8/17/2016,Bendungan,19,4/29/2021,,
12/5/2022, 391.37 ," 8,176.22 ",3/28/2019,5.04838E+15," 75,889.08 ",6866 Algoma Pass,Ruma,525,Checking†,1,Title†," 857,582.67 ",†Outstanding,†Outstanding,Consumer Services," 1,650.67 ",Middelburg,68,4/21/2019,Norcasia,13,1/21/2020,,
9/27/2017," 6,608.96 "," 6,250.99 ",7/28/2020,5.10875E+15," 57,571.09 ",0 Vernon Trail,Castelo,86,Checking†,3,Title†," 408,113.96 ",†Outstanding,†Outstanding,n/a," 31,568.31 ",Awilega,22,4/12/2017,Llorente,35,10/27/2020,,
8/5/2019," 3,647.84 "," 3,502.55 ",3/26/2020,5.10876E+15," 86,263.41 ",470 Ruskin Plaza,Marinilla,290,Checking†,1,Title†," 970,059.09 ",†Outstanding,†Outstanding,Consumer Services," 6,463.00 ",Paris 17,34,6/28/2018,Mojo,29,9/13/2021,,
10/1/2020," 1,033.21 "," 8,898.82 ",2/8/2022,5.10875E+15," 64,652.75 ",4 Comanche Parkway,Vinkkil√§,1770,Checking†,3,Title†," 243,846.50 ",†Outstanding,†Outstanding,n/a," 22,063.04 ",Alvide,28,5/20/2022,Szolnok,16,12/27/2022,,
7/2/2018," 6,191.94 "," 7,584.52 ",11/7/2020,5.10876E+15," 84,448.15 ",587 Jay Trail,Orzesze,633,Checking†,3,Title†," 666,616.34 ",†Outstanding,†Outstanding,Finance," 5,988.69 ",Pi√∫ma,51,5/14/2019,Baitian,25,4/30/2018,,
7/16/2020," 9,488.50 "," 7,321.83 ",7/17/2019,5.04838E+15," 23,697.37 ",6 Coolidge Court,Outokumpu,187,Checking†,4,Title†," 530,718.42 ",†Outstanding,†Outstanding,Health Care," 55,960.03 ",Siyabuswa,41,7/28/2017,Calsib,9,8/7/2021,,
11/3/2019," 4,021.23 "," 2,397.46 ",7/19/2022,5.04837E+15," 8,449.26 ",0324 Prairie Rose Road,P√§rnu,378,Checking†,5,Title†," 814,273.98 ",†Outstanding,†Outstanding,Consumer Durables," 27,021.20 ",Siogu√≠ Arriba,37,2/4/2019,Palaioch√≥ri,12,9/12/2021,,
2/16/2021," 6,919.07 "," 6,432.03 ",10/6/2020,5.04837E+15," 20,089.29 ",4529 Service Circle,Shangtian,1256,Checking†,4,Title†," 211,875.33 ",†Outstanding,†Outstanding,Technology," 13,441.20 ",Pomerode,3,3/17/2022,Tiadiaye,25,2/4/2022,,
4/24/2017, 320.87 ," 9,791.44 ",1/26/2018,5.04838E+15," 69,951.60 ",8565 Michigan Street,Tongqian,63,Checking†,4,Title†," 874,381.89 ",†Outstanding,†Outstanding,n/a," 38,053.28 ",Sarband,98,5/17/2020,Sussex,50,6/8/2021,,
1/14/2017," 3,997.44 "," 5,791.82 ",6/9/2019,5.10876E+15," 46,393.58 ",598 Commercial Avenue,Surulangun Rawas,1772,Checking†,4,Title†," 708,224.59 ",†Outstanding,†Outstanding,Health Care," 74,089.69 ",Shangwuzhuang,85,6/8/2019,Providencia,17,7/24/2021,,
8/13/2022," 8,598.77 "," 7,497.29 ",7/27/2020,5.10875E+15," 51,239.82 ",522 Sommers Court,Colonia Elisa,1756,Checking†,2,Title†," 421,260.53 ",†Outstanding,†Outstanding,Consumer Services," 7,360.84 ",Stupari,67,7/17/2019,Palencia,18,2/26/2019,,
4/25/2017," 9,419.99 "," 8,446.04 ",8/11/2019,5.04837E+15," 58,490.79 ",1858 Southridge Drive,Chicago,1394,Checking†,4,Title†," 783,265.53 ",†Outstanding,†Outstanding,Miscellaneous," 71,823.19 ",Ndjol√©,68,9/20/2019,Kedungcangkring,31,8/18/2021,,
11/29/2019," 3,886.94 "," 8,672.15 ",2/1/2021,5.10875E+15," 71,157.67 ",6729 La Follette Center,T√©kane,1125,Checking†,3,Title†," 885,525.64 ",†Outstanding,†Outstanding,Finance," 76,843.80 ",Tawangrejo,29,12/6/2022,Grij√≥,39,10/25/2021,,
10/20/2017," 2,084.34 "," 5,606.59 ",7/20/2022,5.04838E+15, 234.48 ,560 Ramsey Place,Ukmerge,1553,Checking†,4,Title†," 685,506.01 ",†Outstanding,†Outstanding,n/a," 69,869.99 ",Gunajaya,89,4/29/2019,C√°i Nhum,41,7/13/2018,,
9/19/2017, 323.76 , 129.07 ,6/29/2022,5.04837E+15," 2,273.81 ",1118 Anthes Point,Shumikha,1709,Checking†,2,Title†," 761,967.86 ",†Outstanding,†Outstanding,Energy," 26,679.16 ",Sangongqiao,84,4/19/2020,Chavarr√≠a,49,9/10/2018,,
2/13/2017," 7,058.27 "," 4,960.09 ",4/24/2018,5.10876E+15," 41,823.61 ",9 Del Sol Point,Al Qur·∏©,73,Checking†,3,Title†," 847,556.64 ",†Outstanding,†Outstanding,Finance," 62,607.08 ",Lule√•,28,10/31/2022,Van Nuys,43,11/13/2019,,
11/29/2017," 3,281.45 "," 4,378.99 ",12/3/2019,5.04838E+15," 90,862.21 ",4442 Northwestern Alley,Xixiang,1833,Checking†,5,Title†," 597,580.38 ",†Outstanding,†Outstanding,Finance," 54,612.44 ",Villa del Rosario,34,3/12/2016,Erdenet,9,7/7/2020,,
3/30/2021," 9,363.07 "," 3,046.03 ",7/7/2019,5.10876E+15," 93,651.80 ",101 New Castle Park,Bilshivtsi,1756,Checking†,2,Title†," 619,079.21 ",†Outstanding,†Outstanding,Finance," 24,064.56 ",Liqiao,7,4/12/2019,Sk√∂vde,31,1/7/2018,,
5/13/2020," 3,679.49 "," 2,718.24 ",5/6/2022,5.04837E+15," 19,565.92 ",5046 Killdeer Court,Kihancha,1501,Checking†,2,Title†," 222,854.27 ",†Outstanding,†Outstanding,Consumer Durables," 23,049.78 ",Zambujeira do Mar,57,12/25/2020,S√£o Paio de Seide,41,3/2/2020,,
3/8/2017," 5,978.66 "," 7,614.04 ",4/8/2018,5.10876E+15," 91,437.90 ",9022 Fairfield Point,Thomazeau,367,Checking†,3,Title†," 980,481.86 ",†Outstanding,†Outstanding,Consumer Services," 99,770.96 ",Balauring,60,7/6/2020,Pomahuaca,22,11/15/2022,,
6/6/2017," 4,529.22 "," 4,629.71 ",7/15/2022,5.10876E+15," 15,986.95 ",3 Logan Trail,Xingzi,1438,Checking†,5,Title†," 926,673.77 ",†Outstanding,†Outstanding,Health Care," 76,392.62 ",Kademangan,64,11/25/2020,Stoczek ≈Åukowski,50,4/11/2022,,
11/28/2021," 6,527.70 "," 3,510.96 ",6/15/2019,5.10876E+15," 71,555.94 ",19 Lunder Hill,HadƒÅli,765,Checking†,2,Title†," 729,671.34 ",†Outstanding,†Outstanding,n/a," 97,437.45 ",Dianya,73,8/6/2016,Ganshui,10,12/1/2020,,
4/3/2022," 3,888.57 "," 8,225.93 ",6/11/2021,5.10875E+15," 21,360.01 ",16 Victoria Center,Vista Alegre,1133,Checking†,2,Title†," 257,046.66 ",†Outstanding,†Outstanding,Finance," 1,490.37 ",Utsjoki,22,5/16/2022,Longju,47,5/8/2020,,
8/15/2018," 7,277.65 "," 3,727.01 ",7/12/2021,5.04838E+15," 83,700.93 ",73 7th Road,Okhtyrka,1249,Checking†,1,Title†," 728,394.51 ",†Outstanding,†Outstanding,Finance," 83,487.66 ",Neftobod,12,5/30/2022,Kypr√≠nos,31,9/22/2019,,
