timestamp_transaction,transaction_amount,revenue,timestamp_on_account_balance,account_number,account_balance,branch_name,branch_location,foot_traffic,account_type,account_count,loan_type,loan_amount,timestamp_on_satisfaction_rating,satisfaction_rating,investment_product,return_on_investment,location_customer,customer_count,timestamp_ATM_transaction,ATM_location,transaction_count,Timestamp_on_ATM_transaction,metric_compliance_security_metric,metric_value
6/21/2022,"$6,275.60 ","$4,649.83 ",11/23/2018,5.04838E+15,"$72,219.67 ",637 Kinsman Park,Pepper Wood,371,,55,,"$908,994.00 ",9/20/2019,94.176.79.30,Finance,"$46,496.45 ",39 Dexter Terrace,63,12/31/2019,Carey,51,11/25/2018,83.145.38.23,215.168.249.119
4/14/2020,"$4,964.85 ","$5,499.91 ",10/28/2022,5.04838E+15,"$53,392.16 ",29 Hovde Circle,Trailsway,708,,75,,"$233,550.47 ",7/27/2021,5.49.138.203,Consumer Services,"$74,579.91 ",959 Browning Terrace,36,3/3/2017,Petterle,21,5/5/2018,174.71.63.105,213.137.210.200
11/6/2021,"$2,114.38 ","$9,091.56 ",9/30/2018,5.04837E+15,"$45,876.39 ",89781 Towne Court,Park Meadow,95,,79,,"$956,967.30 ",6/2/2020,56.216.183.173,n/a,"$98,196.33 ",59 Bayside Crossing,59,12/27/2020,Arapahoe,74,4/25/2018,17.64.55.80,238.159.21.81
8/19/2020,"$7,769.11 ","$7,526.32 ",2/5/2020,5.04837E+15,"$93,704.35 ",83577 Green Ridge Court,Mcbride,318,,79,,"$810,205.21 ",5/6/2021,94.158.120.21,Technology,"$90,772.68 ",648 Arkansas Point,64,4/26/2022,Cottonwood,55,6/18/2020,109.244.137.7,31.232.157.26
7/16/2022,$911.60 ,"$6,958.79 ",7/23/2022,5.10876E+15,"$38,087.05 ",67474 Shelley Trail,Haas,1846,,61,,"$962,399.39 ",10/28/2021,101.57.95.220,Health Care,"$12,481.02 ",9220 Sundown Lane,60,12/5/2016,Stone Corner,95,12/7/2019,254.213.82.41,90.125.55.112
12/31/2018,"$8,782.32 ","$1,717.79 ",6/2/2020,5.10875E+15,"$70,730.15 ",035 Bobwhite Terrace,Oakridge,86,,7,,"$933,000.94 ",7/23/2020,173.73.165.109,Health Care,"$4,453.94 ",1 Prairie Rose Terrace,52,7/14/2018,Randy,90,6/15/2020,49.139.245.202,86.63.1.97
10/30/2021,"$5,349.06 ","$8,762.61 ",3/1/2019,5.10876E+15,"$45,943.95 ",7 Redwing Park,Leroy,1691,,30,,"$989,424.61 ",4/5/2018,101.254.239.62,Finance,"$73,012.76 ",2422 Dahle Park,15,8/2/2018,Monterey,19,9/24/2022,87.37.90.180,152.224.153.227
11/22/2022,"$5,646.78 ","$5,082.11 ",3/15/2021,5.04837E+15,"$8,680.68 ",59288 Dottie Place,Arapahoe,1235,,96,,"$994,075.52 ",6/16/2019,183.167.230.244,Consumer Services,"$78,351.74 ",0 Fordem Trail,24,10/12/2016,Service,87,7/7/2022,51.107.25.205,88.146.99.70
6/21/2021,"$1,217.40 ","$4,307.49 ",10/7/2021,5.04838E+15,"$18,511.97 ",58792 Del Mar Junction,Miller,655,,54,,"$105,789.23 ",5/30/2019,118.153.227.150,Miscellaneous,"$79,809.80 ",5 Bartelt Lane,89,1/29/2017,Algoma,100,6/4/2019,7.186.18.130,203.141.90.254
2/17/2021,"$4,177.47 ","$8,143.28 ",5/29/2022,5.10876E+15,"$67,401.08 ",05381 Lukken Alley,La Follette,140,,85,,"$260,853.53 ",6/11/2022,94.186.42.218,Energy,"$52,712.53 ",68124 Hovde Drive,81,12/3/2017,Buhler,86,6/4/2019,245.177.113.246,160.146.51.36
8/20/2022,"$2,515.64 ",$197.20 ,6/9/2018,5.10876E+15,"$99,104.68 ",008 Waubesa Hill,Rieder,1797,,8,,"$770,820.00 ",5/12/2018,201.135.27.250,Basic Industries,"$21,618.51 ",02742 Sachtjen Drive,36,11/14/2021,Farragut,4,8/10/2018,124.37.227.244,72.197.149.101
8/9/2019,"$1,044.34 ","$1,854.63 ",11/10/2019,5.04838E+15,"$89,184.86 ",7 Michigan Place,Brickson Park,128,,10,,"$451,220.40 ",8/3/2022,142.251.18.39,Finance,"$39,306.84 ",1 Pepper Wood Place,31,3/8/2017,Corscot,69,10/17/2019,56.196.6.115,195.86.150.166
5/30/2021,$688.12 ,"$2,012.56 ",2/24/2021,5.04838E+15,"$47,010.51 ",26806 Leroy Crossing,Victoria,1926,,3,,"$800,542.85 ",11/19/2018,54.4.223.109,n/a,"$8,677.25 ",871 Corscot Way,18,12/23/2018,Lotheville,22,7/12/2022,241.76.155.236,9.184.29.224
12/30/2020,"$1,855.36 ","$1,527.19 ",12/9/2020,5.04838E+15,"$49,611.60 ",6 Browning Point,Cherokee,742,,16,,"$690,420.89 ",11/10/2020,140.101.0.197,Finance,"$63,060.66 ",290 Harbort Drive,91,12/23/2021,Hovde,57,4/21/2018,229.0.65.185,100.171.251.52
3/24/2018,"$9,144.61 ","$7,264.66 ",4/25/2019,5.10875E+15,"$86,548.97 ",54 Glacier Hill Alley,Corben,1340,,33,,"$306,069.65 ",11/10/2021,139.134.59.213,Consumer Services,"$25,834.89 ",8312 Crescent Oaks Park,37,6/19/2019,Algoma,57,7/24/2022,36.196.203.255,37.33.126.83
3/23/2018,"$2,534.66 ","$1,877.03 ",5/6/2020,5.04837E+15,"$42,184.62 ",03557 Gina Way,Knutson,1894,,82,,"$628,942.31 ",1/26/2022,132.115.104.89,Capital Goods,"$89,781.76 ",2243 Clove Junction,16,8/2/2018,Esker,20,12/6/2020,74.84.183.221,105.68.86.174
11/19/2021,"$9,949.23 ","$3,422.98 ",4/27/2019,5.10876E+15,"$89,331.89 ",76469 Kennedy Crossing,Helena,1128,,83,,"$609,090.14 ",2/5/2021,55.58.78.29,Energy,"$93,313.11 ",77563 Manley Drive,25,9/23/2018,Bunker Hill,46,2/2/2020,107.86.186.27,147.136.179.223
7/12/2021,"$5,938.34 ","$6,913.38 ",11/10/2021,5.04837E+15,"$61,195.61 ",1283 Swallow Crossing,Crowley,896,,62,,"$351,183.18 ",3/22/2018,243.160.202.170,Basic Industries,"$73,293.65 ",87 Becker Parkway,23,12/31/2019,Melvin,10,6/24/2021,21.197.69.73,248.141.88.168
3/19/2017,"$4,935.36 ","$6,970.83 ",8/29/2022,5.04837E+15,"$31,348.77 ",2015 Utah Road,Farragut,661,,84,,"$442,157.05 ",1/17/2019,52.232.129.150,n/a,"$52,357.98 ",1 Cottonwood Hill,50,11/14/2019,Schurz,14,1/19/2018,210.45.149.196,100.29.111.238
10/27/2017,"$3,865.23 ","$5,887.25 ",1/17/2019,5.10875E+15,"$49,164.58 ",8872 Westerfield Avenue,Buell,1069,,57,,"$409,939.22 ",7/10/2019,156.195.197.53,Consumer Services,"$62,855.15 ",3143 Green Ridge Place,68,10/31/2017,Eagle Crest,8,5/19/2018,254.46.176.200,11.112.97.193
4/26/2018,"$3,272.92 ","$2,238.21 ",2/5/2019,5.04837E+15,"$60,384.18 ",14961 Sutteridge Junction,Fremont,1126,,78,,"$900,320.41 ",12/3/2021,24.125.15.70,Technology,"$27,499.82 ",220 Golf Avenue,82,9/18/2016,Gulseth,28,5/22/2021,59.136.189.213,255.48.207.35
8/14/2018,"$5,874.47 ",$507.42 ,8/11/2019,5.04838E+15,"$43,701.08 ",9 Tomscot Center,Harbort,67,,51,,"$127,390.66 ",1/2/2019,54.135.21.205,Health Care,"$10,518.35 ",1823 Sycamore Plaza,68,9/17/2016,Farmco,86,9/30/2018,144.36.98.220,182.217.149.80
6/25/2020,$978.57 ,"$2,778.09 ",7/20/2021,5.10876E+15,"$40,660.92 ",1 Saint Paul Junction,Delladonna,307,,94,,"$223,524.32 ",1/2/2019,40.123.152.180,Consumer Services,"$46,165.94 ",8 Bellgrove Place,88,3/10/2019,Hayes,82,10/20/2018,176.230.33.89,8.173.140.169
12/25/2019,$240.21 ,$13.97 ,6/17/2020,5.04838E+15,"$26,228.50 ",2562 Oneill Drive,Springview,469,,71,,"$719,402.74 ",4/1/2019,215.175.206.178,Health Care,"$32,648.78 ",59 Parkside Trail,12,5/1/2022,Stoughton,49,3/27/2019,214.200.44.224,35.231.214.161
6/9/2020,"$7,597.67 ","$5,722.74 ",6/4/2020,5.10876E+15,"$5,088.46 ",52674 Forest Court,Pepper Wood,1217,,84,,"$384,427.99 ",6/23/2019,131.187.223.229,n/a,"$91,819.64 ",5244 5th Crossing,47,11/27/2019,Hintze,87,10/29/2021,154.190.105.236,250.194.152.22
7/6/2019,"$5,221.20 ","$5,937.69 ",2/4/2022,5.04838E+15,"$35,912.06 ",3 Johnson Drive,Melvin,1032,,23,,"$574,435.70 ",6/1/2022,209.6.22.201,n/a,"$66,674.40 ",0 Farwell Road,71,9/23/2020,Spaight,60,12/23/2018,129.207.157.30,138.37.15.187
7/3/2018,"$7,308.82 ","$5,183.93 ",10/12/2022,5.10875E+15,"$44,523.99 ",94967 Brentwood Pass,North,596,,26,,"$158,217.83 ",10/25/2020,100.61.141.57,n/a,"$65,056.60 ",003 Claremont Road,70,5/22/2021,Drewry,31,11/20/2018,217.110.91.218,12.102.11.79
8/9/2022,"$8,323.00 ","$6,775.91 ",11/16/2020,5.10875E+15,"$86,088.52 ",2 Lukken Alley,Bunting,590,,28,,"$720,085.35 ",7/31/2021,199.233.235.28,Consumer Services,"$43,069.56 ",212 Homewood Avenue,96,3/4/2017,Clarendon,69,2/5/2018,131.85.218.199,119.43.47.254
11/2/2018,"$1,350.77 ","$8,688.70 ",10/22/2020,5.04838E+15,"$36,783.00 ",53571 Northland Way,Coleman,1330,,89,,"$375,663.77 ",6/11/2020,95.54.13.7,Capital Goods,"$76,116.27 ",87 Petterle Road,86,7/20/2017,Heffernan,54,8/9/2022,140.76.188.212,129.65.238.20
7/1/2019,"$6,001.01 ","$9,212.31 ",12/14/2019,5.04838E+15,"$7,021.81 ",08431 Dahle Court,Magdeline,1573,,46,,"$369,785.57 ",8/22/2020,49.40.228.155,Health Care,"$95,370.67 ",3976 Waywood Pass,75,12/20/2020,Harper,55,4/26/2021,114.66.31.29,7.229.123.196
8/22/2018,"$6,830.32 ","$2,865.83 ",9/8/2021,5.10875E+15,"$90,206.19 ",77 Green Parkway,Del Mar,383,,55,,"$719,838.75 ",7/6/2019,68.130.253.150,Technology,"$95,540.39 ",058 Dottie Lane,32,3/10/2019,Ryan,36,3/25/2019,213.145.102.222,69.162.8.178
6/7/2019,"$1,203.43 ","$7,791.28 ",11/14/2021,5.04838E+15,"$31,957.59 ",833 Hanson Trail,Hanover,830,,72,,"$915,151.65 ",12/19/2020,239.78.101.245,Technology,"$37,417.91 ",37803 Valley Edge Crossing,18,3/18/2021,Sundown,26,6/2/2019,22.124.20.251,76.148.198.229
6/4/2022,"$4,960.38 ","$6,475.07 ",8/5/2022,5.04837E+15,"$25,561.61 ",44 Novick Plaza,Blackbird,1962,,76,,"$852,677.29 ",8/3/2019,138.200.181.7,Health Care,"$44,624.73 ",84484 Village Parkway,69,5/20/2017,Fieldstone,58,6/2/2021,179.38.83.29,183.229.169.40
2/17/2020,"$4,554.79 ","$3,483.01 ",2/5/2019,5.10875E+15,"$16,763.11 ",75969 Jana Court,Bay,1359,,73,,"$983,021.30 ",5/25/2022,65.186.112.42,n/a,"$33,628.56 ",54970 Cambridge Way,82,5/12/2022,Parkside,97,3/17/2021,79.80.64.7,230.99.0.131
11/8/2019,"$6,455.47 ","$8,082.59 ",12/21/2021,5.04837E+15,"$94,793.65 ",1716 Manley Parkway,Elka,42,,97,,"$128,559.24 ",11/28/2022,36.91.228.102,Capital Goods,"$92,660.66 ",8 Loeprich Court,22,1/21/2019,Superior,85,1/28/2019,128.226.6.206,2.5.82.97
3/24/2018,$320.67 ,"$9,943.69 ",5/23/2020,5.10876E+15,"$43,353.58 ",2579 Straubel Alley,Dennis,1624,,66,,"$651,203.79 ",8/2/2022,181.254.116.92,Consumer Services,"$73,624.33 ",5 Marquette Pass,29,5/15/2021,Ilene,99,12/18/2022,121.215.169.122,70.101.226.206
7/6/2019,"$9,210.86 ","$1,053.64 ",7/26/2021,5.04837E+15,"$51,662.93 ",362 Springs Circle,Schmedeman,320,,60,,"$698,929.81 ",8/1/2020,73.120.230.217,Health Care,"$85,547.86 ",07 Mendota Road,100,10/31/2019,Basil,99,9/18/2021,224.203.206.229,52.77.95.141
3/18/2019,"$1,143.40 ","$6,872.22 ",11/15/2020,5.10876E+15,"$61,869.45 ",9823 Everett Court,Green,510,,17,,"$285,335.83 ",9/26/2022,225.55.198.115,Finance,"$66,401.89 ",46747 Superior Center,16,2/12/2021,Arkansas,42,7/13/2018,132.250.120.26,147.153.50.112
6/30/2018,"$3,454.24 ","$3,531.95 ",6/10/2020,5.10875E+15,"$3,342.48 ",8 Thompson Avenue,Pearson,1664,,83,,"$955,366.18 ",7/30/2018,106.45.185.222,Technology,"$73,703.86 ",97011 Corry Avenue,95,3/19/2022,Canary,4,12/6/2018,250.251.211.134,171.170.91.4
6/7/2022,"$9,103.24 ","$3,384.66 ",8/26/2020,5.10876E+15,"$80,880.70 ",381 Dahle Trail,Roxbury,805,,11,,"$701,256.51 ",2/25/2019,15.4.211.174,Consumer Services,"$57,217.68 ",5796 Prentice Junction,89,9/24/2021,Hanover,36,8/10/2022,216.204.210.97,134.162.53.107
10/9/2020,"$2,722.01 ","$6,136.65 ",8/12/2020,5.04838E+15,"$96,930.69 ",4 Nelson Street,Butternut,1362,,32,,"$683,306.34 ",3/20/2018,91.166.91.149,n/a,"$88,532.92 ",788 Larry Trail,72,7/29/2017,Blaine,53,11/17/2022,248.204.30.25,139.218.206.242
9/29/2022,"$7,190.52 ","$8,091.19 ",4/23/2018,5.10876E+15,"$93,694.22 ",86467 Mallard Court,Summer Ridge,128,,20,,"$472,528.35 ",1/27/2019,165.253.242.200,n/a,"$27,444.80 ",472 Mcguire Way,2,11/25/2022,Eagan,14,9/27/2022,86.158.180.128,214.239.103.173
2/4/2018,"$5,974.36 ","$4,721.39 ",12/24/2021,5.10875E+15,"$67,857.66 ",00 Del Sol Parkway,Dunning,1403,,36,,"$799,917.72 ",4/2/2019,7.113.7.58,Public Utilities,"$82,477.06 ",65 Ridgeview Pass,65,7/30/2022,Hansons,26,6/15/2021,153.185.62.92,23.100.109.170
8/30/2021,"$8,118.34 ",$706.92 ,9/19/2019,5.04838E+15,"$44,805.43 ",1 Butternut Park,Lindbergh,766,,91,,"$515,334.93 ",9/21/2019,85.52.223.67,Capital Goods,"$25,743.27 ",38 Northport Alley,4,8/14/2020,Artisan,39,8/22/2019,91.32.151.31,102.215.206.46
1/3/2022,"$8,307.49 ","$8,203.09 ",2/19/2019,5.04837E+15,"$97,707.91 ",133 Manley Hill,Brown,1629,,5,,"$132,094.67 ",3/20/2022,81.151.109.102,Finance,"$20,614.62 ",3585 Crownhardt Lane,84,6/19/2016,Service,17,10/15/2020,237.126.167.110,57.230.246.243
4/30/2022,"$4,106.99 ","$7,024.15 ",12/12/2021,5.04837E+15,"$45,684.56 ",70987 Center Place,Northwestern,368,,43,,"$656,438.34 ",2/17/2022,127.97.236.40,Health Care,"$47,386.12 ",778 Pine View Street,91,1/12/2018,Mallard,54,5/14/2020,78.222.140.37,76.113.241.68
9/27/2018,"$1,610.35 ","$6,162.56 ",5/2/2022,5.04838E+15,"$81,652.74 ",74506 Leroy Parkway,Hanson,1399,,9,,"$999,379.70 ",10/17/2022,175.198.237.220,Public Utilities,"$12,547.08 ",040 Knutson Junction,63,1/7/2016,Sutteridge,20,7/19/2022,84.212.100.93,255.221.136.99
1/10/2021,"$3,269.01 ","$5,280.24 ",8/31/2019,5.10875E+15,"$65,908.77 ",144 Onsgard Pass,Harbort,1333,,99,,"$799,055.00 ",12/31/2020,83.234.132.191,n/a,"$3,832.30 ",59038 Beilfuss Point,98,7/4/2022,Village Green,71,2/20/2020,168.1.133.64,38.29.201.179
11/13/2019,$573.87 ,"$4,177.35 ",6/11/2019,5.10875E+15,"$72,104.61 ",2648 Michigan Crossing,Bay,1671,,55,,"$182,661.27 ",6/29/2020,168.202.147.186,Finance,"$34,798.96 ",05 Blue Bill Park Junction,92,8/26/2018,Hayes,84,1/23/2018,51.228.89.220,63.134.236.1
3/14/2020,"$6,823.81 ","$3,622.81 ",4/22/2022,5.10875E+15,"$36,257.34 ",5795 Victoria Drive,Eastlawn,1297,,63,,"$482,367.63 ",8/1/2021,7.71.181.151,n/a,"$2,983.24 ",1 Mayer Junction,78,7/15/2020,Northwestern,17,10/3/2019,101.133.193.146,223.33.207.190
11/1/2020,$184.42 ,"$7,035.01 ",10/18/2022,5.04838E+15,"$88,392.46 ",78 Rieder Junction,Service,133,,64,,"$854,054.36 ",7/31/2020,0.236.177.53,Finance,"$49,846.42 ",69 Buena Vista Street,5,10/29/2018,Annamark,87,5/13/2020,94.170.50.251,78.79.8.155
2/12/2017,"$3,776.27 ","$1,034.31 ",10/28/2020,5.04837E+15,"$92,966.73 ",3 Nancy Point,Oakridge,1061,,12,,"$811,259.45 ",2/17/2018,178.147.94.198,Technology,"$37,160.10 ",70 Victoria Way,50,10/22/2021,Lukken,22,11/25/2018,253.223.224.240,59.71.168.156
7/15/2022,"$9,218.14 ","$9,493.19 ",7/22/2019,5.04837E+15,"$89,500.94 ",73 Kipling Way,Huxley,165,,39,,"$483,504.90 ",3/11/2019,233.56.133.45,Health Care,"$69,747.73 ",67672 Blaine Crossing,81,5/11/2021,Vera,62,8/13/2019,177.111.60.166,100.133.13.26
11/5/2021,"$1,767.79 ","$2,607.09 ",4/14/2022,5.10876E+15,"$92,198.77 ",6 Mitchell Way,Prentice,722,,15,,"$906,658.32 ",5/28/2021,123.120.79.103,Consumer Services,"$72,883.46 ",03091 Mesta Junction,16,3/15/2022,Scoville,100,4/15/2020,189.68.107.167,25.163.59.215
2/9/2017,"$4,343.75 ","$8,553.95 ",8/2/2019,5.10875E+15,"$23,895.23 ",81 Fallview Pass,Golf,1043,,32,,"$432,444.66 ",2/17/2019,57.124.103.193,n/a,"$16,283.00 ",8 Golf Course Lane,34,12/6/2021,Stoughton,21,8/16/2022,89.225.8.120,39.84.58.41
4/9/2018,"$5,974.89 ","$9,430.18 ",12/7/2020,5.10875E+15,"$3,013.57 ",15 American Ash Street,Waywood,1366,,5,,"$230,175.62 ",7/5/2020,137.144.229.74,Basic Industries,"$72,515.90 ",34743 Chinook Alley,52,9/3/2022,Tony,24,1/5/2018,114.39.164.129,230.156.103.49
11/24/2020,"$4,416.94 ","$2,186.65 ",3/7/2022,5.04838E+15,"$38,027.27 ",5566 Nancy Way,Autumn Leaf,1958,,2,,"$671,602.72 ",12/5/2018,70.165.140.104,n/a,"$25,848.12 ",402 Clove Pass,75,1/21/2022,Hanover,44,8/4/2019,4.88.207.68,164.5.162.111
3/4/2021,"$3,418.32 ","$9,341.16 ",4/3/2021,5.04837E+15,"$73,655.59 ",0589 Amoth Pass,Westerfield,858,,95,,"$262,956.39 ",8/9/2019,34.87.28.224,n/a,"$25,926.64 ",0215 Hauk Avenue,88,9/23/2021,Blaine,8,9/21/2018,65.185.50.248,74.96.74.91
8/19/2017,"$2,137.18 ","$9,510.85 ",2/10/2022,5.04838E+15,"$11,961.80 ",10374 Emmet Pass,Fairview,1826,,24,,"$291,784.07 ",7/2/2021,105.165.95.226,Finance,"$7,698.88 ",0 Graedel Way,37,9/15/2018,Porter,96,10/4/2022,86.27.9.154,140.23.6.98
9/9/2020,"$3,158.28 ","$7,563.79 ",7/15/2019,5.04838E+15,"$2,630.42 ",98404 Kedzie Plaza,Raven,1523,,36,,"$889,550.26 ",7/19/2019,188.17.133.124,Consumer Non-Durables,"$88,308.31 ",783 Barby Street,42,2/19/2022,Chinook,77,8/22/2021,109.99.126.19,214.180.85.138
8/31/2018,"$6,408.94 ","$1,428.09 ",5/13/2022,5.10876E+15,"$51,875.08 ",222 Sherman Plaza,Butterfield,1481,,12,,"$673,232.53 ",7/21/2022,164.82.216.193,Consumer Services,"$10,592.99 ",01 Nevada Place,61,1/15/2016,International,82,3/22/2022,134.251.151.73,164.201.202.39
11/25/2021,"$2,329.77 ","$6,721.16 ",11/18/2020,5.04837E+15,"$46,196.86 ",8 Acker Avenue,Fieldstone,523,,88,,"$920,437.50 ",8/17/2018,58.128.86.96,Consumer Durables,"$55,361.49 ",887 Southridge Trail,56,9/11/2022,Algoma,21,8/26/2022,214.96.123.121,165.107.48.99
9/18/2021,"$6,831.11 ","$8,338.59 ",6/10/2022,5.04838E+15,"$48,066.88 ",79037 Arrowood Point,Green Ridge,1902,,30,,"$603,246.65 ",9/22/2018,67.208.203.44,Consumer Non-Durables,"$7,133.74 ",59 Longview Trail,37,3/27/2021,Sullivan,29,7/8/2018,134.199.58.236,220.227.151.160
3/18/2022,"$4,119.96 ","$1,577.09 ",3/25/2021,5.10876E+15,"$47,016.75 ",40 David Terrace,Norway Maple,652,,82,,"$425,048.82 ",10/17/2018,73.158.172.149,Health Care,"$63,406.86 ",38 Mitchell Road,65,8/20/2019,Tomscot,6,12/14/2022,214.35.96.134,49.97.231.41
4/19/2022,"$3,599.92 ","$4,682.03 ",2/13/2018,5.10875E+15,"$67,470.03 ",41 Grover Way,Stoughton,1388,,93,,"$861,537.60 ",5/1/2018,163.15.7.101,Consumer Services,"$22,994.96 ",89 Emmet Point,90,7/17/2022,Brickson Park,36,11/22/2019,91.94.116.4,83.70.193.55
4/14/2019,"$7,630.62 ","$3,749.62 ",4/6/2021,5.10876E+15,"$81,927.84 ",44248 Grim Lane,Farragut,1778,,11,,"$508,464.74 ",10/29/2018,97.12.245.41,Consumer Services,"$88,914.87 ",9854 Transport Drive,32,4/26/2022,Moland,72,11/15/2021,86.250.225.139,123.15.20.167
10/11/2022,"$8,229.06 ","$3,305.38 ",6/29/2021,5.10876E+15,"$73,571.47 ",65574 Hazelcrest Avenue,Clyde Gallagher,926,,51,,"$527,909.05 ",4/10/2019,160.212.137.168,n/a,"$96,744.27 ",3725 Old Gate Center,51,12/12/2020,Truax,86,12/29/2021,237.50.117.148,118.230.70.15
5/31/2019,"$1,030.75 ","$7,405.05 ",10/26/2021,5.04838E+15,"$86,093.13 ",8 Sage Road,Anniversary,836,,10,,"$434,379.95 ",3/7/2019,82.114.112.55,Finance,"$96,808.97 ",291 Almo Avenue,29,3/20/2017,Forest Dale,52,2/4/2018,135.154.193.87,135.42.55.69
1/17/2017,"$5,652.75 ",$903.32 ,6/14/2021,5.04837E+15,"$52,262.69 ",80431 Union Road,Delaware,1624,,91,,"$622,091.42 ",1/26/2019,161.11.157.86,n/a,"$24,244.79 ",341 Del Mar Hill,15,3/25/2021,Sunbrook,16,11/29/2018,24.60.30.128,121.207.211.182
4/27/2022,"$5,228.93 ","$1,444.50 ",9/12/2018,5.04837E+15,"$21,009.64 ",804 Stoughton Trail,Corry,123,,57,,"$603,581.44 ",10/7/2021,193.116.71.192,Capital Goods,"$52,218.67 ",12 Esker Pass,39,3/21/2021,Dahle,57,2/17/2021,228.57.105.13,48.196.183.83
9/19/2022,"$6,350.55 ",$977.07 ,7/9/2019,5.10875E+15,"$45,053.26 ",32 Hazelcrest Alley,Petterle,1860,,94,,"$149,130.91 ",2/19/2019,77.244.221.39,n/a,"$7,416.65 ",3 Morning Park,69,4/29/2019,Tennessee,55,2/11/2022,13.234.240.100,29.95.206.45
11/8/2022,"$6,267.58 ",$763.50 ,2/2/2020,5.04838E+15,"$39,037.15 ",5238 Saint Paul Circle,Katie,883,,54,,"$320,973.20 ",8/6/2022,40.45.7.235,Basic Industries,"$76,731.49 ",8 La Follette Plaza,3,12/28/2018,Jenna,26,7/8/2018,69.67.143.106,10.49.186.151
2/15/2021,$999.69 ,$443.97 ,3/25/2020,5.10876E+15,"$84,078.37 ",1127 Elka Drive,Bluejay,262,,83,,"$950,428.47 ",8/26/2020,94.55.121.140,Finance,"$58,420.26 ",99 Vernon Way,16,6/27/2017,Milwaukee,26,9/5/2021,36.180.170.233,76.190.207.224
4/14/2020,"$4,100.02 ","$2,436.46 ",3/5/2019,5.04838E+15,"$58,572.80 ",95910 Havey Way,American,1098,,100,,"$343,955.54 ",11/12/2021,176.156.124.172,n/a,"$1,096.70 ",00937 Northland Hill,95,7/4/2022,High Crossing,81,6/16/2022,197.18.113.24,14.75.130.216
8/28/2022,"$1,102.20 ",$985.67 ,7/1/2021,5.04838E+15,"$54,906.57 ",713 Hooker Street,Scoville,1105,,67,,"$273,789.37 ",8/17/2021,152.88.110.68,Basic Industries,"$38,667.85 ",1 Dennis Hill,56,8/12/2022,Corben,43,8/23/2021,186.233.163.33,25.149.139.167
5/21/2022,"$5,586.42 ","$4,160.28 ",8/26/2020,5.04838E+15,"$14,877.65 ",76 Cottonwood Park,Reinke,936,,65,,"$407,025.97 ",2/5/2019,252.84.15.50,Miscellaneous,"$56,675.73 ",6097 Sunbrook Point,84,11/19/2019,Fieldstone,13,10/4/2021,114.189.252.31,64.250.177.69
9/22/2019,"$5,933.97 ","$5,820.94 ",8/10/2020,5.04838E+15,"$84,897.45 ",150 Waywood Trail,Pepper Wood,484,,23,,"$891,485.47 ",11/19/2021,28.160.221.151,Energy,"$24,513.97 ",2 Farmco Road,18,7/3/2019,Maple,55,3/30/2018,164.116.103.51,200.167.172.124
9/29/2022,"$2,083.87 ","$2,734.41 ",10/25/2021,5.10875E+15,"$39,941.08 ",2 Schiller Place,Ohio,323,,90,,"$991,722.49 ",9/23/2020,162.4.88.113,Health Care,"$68,607.01 ",1 Gerald Avenue,90,4/23/2022,Mccormick,9,12/28/2022,218.12.126.14,187.59.236.189
5/26/2019,"$3,974.74 ","$4,436.41 ",3/6/2019,5.10876E+15,"$31,243.39 ",5 Basil Center,School,1854,,5,,"$100,583.93 ",3/31/2021,221.17.50.148,Finance,"$98,045.85 ",198 Grayhawk Terrace,59,10/23/2022,Hazelcrest,73,7/6/2021,234.99.199.133,113.49.79.124
5/2/2018,"$7,201.33 ","$2,734.58 ",2/11/2021,5.10876E+15,"$82,474.42 ",9505 Eliot Trail,Hermina,1484,,33,,"$180,302.45 ",10/2/2021,198.98.145.155,Transportation,"$82,996.11 ",2 Oneill Road,50,6/21/2022,Fisk,27,7/30/2020,191.77.17.210,77.94.80.225
3/10/2019,"$3,780.02 ","$7,030.89 ",7/21/2018,5.10876E+15,"$28,506.91 ",856 Fairview Plaza,Laurel,1943,,38,,"$877,920.72 ",11/12/2020,186.108.140.246,Health Care,"$63,416.81 ",07 East Lane,91,9/26/2019,Walton,50,2/16/2021,155.46.225.137,217.147.193.197
2/20/2017,$776.71 ,"$3,521.34 ",9/17/2019,5.10876E+15,"$9,187.63 ",245 4th Road,Pleasure,357,,51,,"$413,962.66 ",8/31/2020,241.237.27.254,Miscellaneous,"$45,751.88 ",5900 Alpine Drive,99,10/16/2016,Spenser,53,5/27/2022,74.193.183.134,171.254.62.177
3/6/2021,"$7,837.37 ","$1,886.09 ",11/28/2019,5.10876E+15,"$69,284.60 ",9 Canary Park,Roxbury,294,,73,,"$775,407.68 ",6/10/2022,13.126.135.39,Technology,"$40,228.83 ",612 Anhalt Center,79,5/27/2017,Beilfuss,87,11/2/2022,142.111.240.209,200.234.23.50
5/7/2017,"$6,973.65 ","$5,347.15 ",10/8/2022,5.04838E+15,"$10,703.82 ",541 Melby Alley,Jay,1747,,88,,"$461,706.22 ",12/22/2020,43.102.143.123,Health Care,"$75,779.53 ",0631 Maple Wood Alley,53,1/6/2017,Stoughton,59,11/19/2018,119.105.226.247,178.203.52.32
